type,brand,planId,fuelType,brandName,displayName,lastUpdated,customerType,effectiveFrom,distributors,effectiveTo
STANDING,1st-energy,1ST613864SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1,2023-07-03T14:05:43.225Z,BUSINESS,2023-07-04T00:00:00.000Z,Energex,
STANDING,1st-energy,1ST613870SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 2,2023-07-03T14:05:43.042Z,RESIDENTIAL,2023-07-04T00:00:00.000Z,Energex,
STANDING,1st-energy,1ST613866SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1 & 2,2023-07-03T14:05:42.900Z,BUSINESS,2023-07-04T00:00:00.000Z,Energex,
STANDING,1st-energy,1ST613867SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-07-03T14:05:42.715Z,BUSINESS,2023-07-04T00:00:00.000Z,Energex,
STANDING,1st-energy,1ST613863SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-07-03T14:05:42.560Z,BUSINESS,2023-07-04T00:00:00.000Z,Energex,
STANDING,1st-energy,1ST613575SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:48.415Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,SA Power Networks,
STANDING,1st-energy,1ST613574SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load,2023-06-30T14:15:45.416Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,SA Power Networks,
STANDING,1st-energy,1ST613514SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:42.420Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613555SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1 & 2,2023-06-30T14:15:42.013Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613521SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Load Smart TOU,2023-06-30T14:15:41.522Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613522SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Load Smart TOU + Controlled Load 1,2023-06-30T14:15:41.083Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613526SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 2,2023-06-30T14:15:40.628Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613532SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1,2023-06-30T14:15:40.213Z,BUSINESS,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613537SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 2,2023-06-30T14:15:39.902Z,BUSINESS,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613541SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1 & 2,2023-06-30T14:15:39.578Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613533SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 2,2023-06-30T14:15:39.259Z,BUSINESS,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613553SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1,2023-06-30T14:15:38.958Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613535SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:38.497Z,BUSINESS,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613573SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:38.162Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,SA Power Networks,
STANDING,1st-energy,1ST613536SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 1,2023-06-30T14:15:37.603Z,BUSINESS,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613517SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1 & 2,2023-06-30T14:15:37.263Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613558SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 2,2023-06-30T14:15:36.837Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613538SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:36.307Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613530SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 2,2023-06-30T14:15:35.959Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613557SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 1,2023-06-30T14:15:35.512Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613569SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:35.010Z,BUSINESS,2023-07-01T00:00:00.000Z,SA Power Networks,
STANDING,1st-energy,1ST613525SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1,2023-06-30T14:15:34.429Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613556SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:33.996Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613539SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1,2023-06-30T14:15:33.509Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613547SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 2,2023-06-30T14:15:33.193Z,BUSINESS,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613545SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:32.727Z,BUSINESS,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613554SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 2,2023-06-30T14:15:32.112Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613520SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 2,2023-06-30T14:15:31.638Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613528SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:31.067Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613534SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1 & 2,2023-06-30T14:15:30.624Z,BUSINESS,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613570SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load,2023-06-30T14:15:30.297Z,BUSINESS,2023-07-01T00:00:00.000Z,SA Power Networks,
STANDING,1st-energy,1ST613572SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load,2023-06-30T14:15:29.025Z,BUSINESS,2023-07-01T00:00:00.000Z,SA Power Networks,
STANDING,1st-energy,1ST613548SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1 & 2,2023-06-30T14:15:23.067Z,BUSINESS,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613529SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 1,2023-06-30T14:15:20.431Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613519SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 1,2023-06-30T14:15:19.954Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613552SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:18.911Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613524SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:18.447Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613543SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 1,2023-06-30T14:15:17.985Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613540SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 2,2023-06-30T14:15:16.760Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613516SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 2,2023-06-30T14:15:15.418Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613523SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Load Smart TOU + Controlled Load 2,2023-06-30T14:15:14.978Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613527SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1 & 2,2023-06-30T14:15:14.409Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613515SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1,2023-06-30T14:15:13.982Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613518SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:13.153Z,BUSINESS,2023-07-01T00:00:00.000Z,Ausgrid,
STANDING,1st-energy,1ST613544SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 2,2023-06-30T14:15:12.703Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613546SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate + Controlled Load 1,2023-06-30T14:15:12.363Z,BUSINESS,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613550SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 1,2023-06-30T14:15:11.900Z,BUSINESS,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613551SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use + Controlled Load 2,2023-06-30T14:15:11.403Z,BUSINESS,2023-07-01T00:00:00.000Z,Essential Energy Standard,
STANDING,1st-energy,1ST613542SRE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:10.909Z,RESIDENTIAL,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613571SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:10.580Z,BUSINESS,2023-07-01T00:00:00.000Z,SA Power Networks,
STANDING,1st-energy,1ST613531SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Single Rate,2023-06-30T14:15:09.975Z,BUSINESS,2023-07-01T00:00:00.000Z,Endeavour,
STANDING,1st-energy,1ST613549SBE1@EME,ELECTRICITY,1st Energy,Standing Offer - Time of Use,2023-06-30T14:15:09.675Z,BUSINESS,2023-07-01T00:00:00.000Z,Essential Energy Standard,
MARKET,1st-energy,1ST479445MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479451MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479446MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479462MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479461MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479460MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479459MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479458MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479457MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479456MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479455MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479454MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479453MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Time of Use",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479452MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479450MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479449MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479448MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime with Controlled Load",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479447MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime",2023-06-27T02:08:42Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479434MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479441MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479433MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479431MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479429MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479428MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479444MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479443MR@VEC,ELECTRICITY,1st Energy,"1st Solar Bonus, Residential - Anytime",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479439MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479430MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479432MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479435MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479437MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479440MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479442MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479438MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479436MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:41Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479413MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479416MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479426MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479424MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479423MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479421MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479419MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479418MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479412MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479415MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479417MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479420MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479422MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use with Controlled Load",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479425MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479427MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479411MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479414MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Time of Use",2023-06-27T02:08:40Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479394MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Time of Use with Controlled Load",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479410MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479409MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479405MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479403MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479395MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Time of Use with Controlled Load",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479396MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Time of Use with Controlled Load",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479397MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Time of Use with Controlled Load",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479398MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Medium Demand",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479399MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Medium Demand",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479400MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Medium Demand",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,Powercor,
MARKET,1st-energy,1ST479401MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Medium Demand",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479402MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Medium Demand",2023-06-27T02:08:39Z,BUSINESS,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479404MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,
MARKET,1st-energy,1ST479406MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),
MARKET,1st-energy,1ST479407MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,
MARKET,1st-energy,1ST479408MR@VEC,ELECTRICITY,1st Energy,"1st Saver, Residential - Anytime with Controlled Load",2023-06-27T02:08:39Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479393MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Time of Use with Controlled Load",2023-06-27T02:08:38Z,BUSINESS,2023-06-30T14:00:00Z,Jemena,
MARKET,1st-energy,1ST479389MS@VEC,ELECTRICITY,1st Energy,"1st Saver, Business - Time of Use",2023-06-27T02:08:38Z,BUSINESS,2023-06-30T14:00:00Z,Citipower,
